srcYear,srcMonth,Month_Year,srcStateName,Ration card holders under National Food Security Act ( NFSA ),Ration cards involved in the Transactions under National Food Security Act ( NFSA ),Electronic Point of Sale ( EPOS ) transactions under National Food Security Act ( NFSA ),Aadhar based Biometric transactions,Aadhar based Integrated Risk Information System ( IRIS ) transactions,Aadhar based One Time Password ( OTP ) transactions,Total Aadhaar based transactions,Total Aadhaar transactions (%),Transactions authenticated by The Public Distribution System ( PDS ) and One Time Password ( OTP ),Transactions authenticated by modes other than One Time Password (OTP ),Authenticated Transactions by other mode,Authenticated transactions by other Mode (%),Non-Authenticated Transactions,Non-Authenticated transactions (%),YearCode,Year,MonthCode,Month
2019,July,Jul-2019,West Bengal,28670236,2117501,3128936,0,0,0,0,0,0,0,0,0,3128936,100,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Uttar Pradesh,35705561,31467612,31474908,28726045,0,0,28726045,91,0,0,0,0,2748863,8,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Uttarakhand,1325374,201107,201997,66338,0,0,66338,32,0,0,0,0,135659,67,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Tripura,578881,539101,606074,606074,0,0,606074,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Telangana,5799801,4421931,4631142,4631142,0,0,4631142,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Tamil Nadu,10086235,9405119,10305759,0,0,0,0,0,9447,9878321,9887768,95,417991,4,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Sikkim,95116,24094,24110,24110,0,0,24110,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Rajasthan,10673183,0,10235514,10229961,0,0,10229961,99,0,0,0,0,5553,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Punjab,3555040,2200745,2211865,2204265,7600,0,2211865,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Odisha,8683078,8323445,8323580,5098596,0,0,5098596,61,35354,0,35354,0,3189630,38,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Meghalaya,1138,309,309,0,0,0,0,0,0,0,0,0,309,100,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Maharashtra,14616387,12482885,12666832,12666832,0,0,12666832,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Madhya Pradesh,7938983,5708277,5708277,3366334,0,0,3366334,58,0,2341943,2341943,41,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Kerala,3652235,3520514,3817536,3728940,17,0,3728957,97,0,0,0,0,88579,2,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Karnataka,12550576,10998894,11002998,11002986,0,0,11002986,99,0,0,0,0,12,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Jharkhand,5711250,0,4730600,4054416,0,0,4054416,85,61968,0,61968,1,614216,12,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Jammu And Kashmir,1676052,1411968,1443610,112360,0,0,112360,7,0,0,0,0,1331250,92,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Himachal Pradesh,683023,637981,637981,507887,0,0,507887,79,0,0,0,0,130094,20,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Haryana,2801606,2312965,2575809,2575809,0,0,2575809,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Gujarat,6623852,6001782,6115734,5349826,0,4110,5353936,87,0,0,0,0,761798,12,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Goa,141467,106243,106343,106141,202,0,106343,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Daman & Diu,19952,17209,17256,8962,0,0,8962,51,0,0,0,0,8294,48,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Dadra & Nagar Haveli,35514,34857,34875,32274,0,0,32274,92,0,0,0,0,2601,7,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Chhattisgarh,5282966,4241514,8414924,728845,0,0,728845,8,0,0,0,0,7686079,91,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Bihar,3785254,36455,36655,35387,0,0,35387,96,0,0,0,0,1268,3,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Arunachal Pradesh,177377,4320,4893,0,0,0,0,0,0,4893,4893,100,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Andhra Pradesh,9288954,8571273,8619968,8531070,88898,0,8619968,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2019,July,Jul-2019,Andaman & Nicobar Islands,14525,11538,14301,0,0,0,0,0,14301,0,14301,100,0,0,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019"
2020,April,Apr-2020,West Bengal,55598670,14113199,20158549,21722,0,0,21722,0,0,0,0,0,20136827,99,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Uttar Pradesh,35371174,32437605,32437605,31533257,0,0,31533257,97,0,0,0,0,904348,2,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Uttarakhand,1343486,789541,796386,44,0,0,44,0,0,0,0,0,796342,99,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Tripura,578844,811096,944263,934448,0,0,934448,98,0,0,0,0,9815,1,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Telangana,5333411,5383955,5572946,5572946,0,0,5572946,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Tamil Nadu,11108398,54367,11525517,0,0,0,0,0,32536,9915010,9947546,86,1577971,13,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Sikkim,94523,73005,88439,45577,0,0,45577,51,0,0,0,0,42862,48,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Rajasthan,11186979,0,10193349,9926911,0,0,9926911,97,0,0,0,0,266438,2,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Odisha,9287962,9215904,9218082,0,0,0,0,0,0,0,0,0,9218082,100,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Nagaland,283074,242244,242277,84227,0,0,84227,34,0,0,0,0,158050,65,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Mizoram,155405,148622,148628,292,0,0,292,0,0,0,0,0,148336,99,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Manipur,588027,350939,351052,395,0,0,395,0,0,0,0,0,350657,99,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Maharashtra,15164202,14048094,14261203,14261203,0,0,14261203,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Madhya Pradesh,11684833,9894706,10075302,9271426,343,0,9271769,92,0,0,0,0,803533,7,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Kerala,3743791,9729022,14002687,0,0,0,0,0,3231913,0,3231913,23,10770774,76,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Karnataka,12738616,11628637,11632717,11632716,0,0,11632716,99,0,0,0,0,1,0,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Jharkhand,5718246,5427784,5607502,0,0,0,0,0,4934029,0,4934029,87,673473,12,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Jammu And Kashmir,1645227,1540930,1543994,1094,0,0,1094,0,0,0,0,0,1542900,99,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Himachal Pradesh,679433,644169,644169,0,0,0,0,0,0,0,0,0,644169,100,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Haryana,2701009,4139641,7048817,7048817,0,0,7048817,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Gujarat,6877678,0,6657963,1637078,0,7562,1644640,24,0,0,0,0,5013323,75,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Goa,142479,138070,138345,132806,474,0,133280,96,0,0,0,0,5065,3,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Daman & Diu,55620,52632,52640,52640,0,0,52640,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Chhattisgarh,5117707,4117785,4898600,66694,0,0,66694,1,0,0,0,0,4831906,98,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Bihar,16831100,14975977,15425272,15312870,68087,0,15380957,99,4033,0,4033,0,40282,0,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Arunachal Pradesh,177298,9632,7014,0,0,0,0,0,0,7014,7014,100,0,0,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Andhra Pradesh,9028196,8703707,8715665,8714823,842,0,8715665,100,0,0,0,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2020,April,Apr-2020,Andaman & Nicobar Islands,16333,5910,7155,0,0,0,0,0,7155,0,7155,100,0,0,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020"
2019,August,Aug-2019,West Bengal,46671066,6660073,10691985,0,0,0,0,0,0,0,0,0,10691985,100,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Uttar Pradesh,35388484,31510457,31514654,29269055,0,0,29269055,92,0,0,0,0,2245599,7,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Uttarakhand,1327780,212588,213990,75629,0,0,75629,35,0,0,0,0,138361,64,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Tripura,578955,540405,640063,640063,0,0,640063,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Telangana,5316737,4912500,5157209,5157209,0,0,5157209,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2023,April,Apr-2023,Nagaland,322873,279383,279384,64174,1,0,64175,22,2,0,2,0,215207,77,,,,
2019,August,Aug-2019,Tamil Nadu,10060099,9405277,10251790,0,0,0,0,0,11377,9826143,9837520,95,414270,4,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Sikkim,94738,23542,23555,23555,0,0,23555,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Rajasthan,10757958,0,9401901,9398829,0,0,9398829,99,0,0,0,0,3072,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Punjab,3555040,488567,491338,488677,2661,0,491338,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Odisha,8683078,9104047,9104073,5969188,0,0,5969188,65,39320,0,39320,0,3095565,34,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Meghalaya,1138,620,620,0,0,0,0,0,0,0,0,0,620,100,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Maharashtra,14657370,12529997,12685104,12685104,0,0,12685104,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Madhya Pradesh,7936957,3277541,3277541,1759577,0,0,1759577,53,0,1517964,1517964,46,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Kerala,3666989,3536266,3813758,3751926,1127,0,3753053,98,0,0,0,0,60705,1,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Karnataka,12580071,10951463,10955613,10955580,0,0,10955580,99,0,0,0,0,33,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Jharkhand,5710390,0,4309301,4107581,0,0,4107581,95,61300,0,61300,1,140420,3,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Jammu And Kashmir,1676773,26898,26961,255,0,0,255,0,0,0,0,0,26706,99,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Himachal Pradesh,682014,222895,222895,199823,0,0,199823,89,0,0,0,0,23072,10,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Haryana,2669503,2320663,2563853,2563853,0,0,2563853,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Gujarat,6636998,5855906,5997169,5405182,0,5666,5410848,90,0,0,0,0,586321,9,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Goa,342640,93886,93982,92878,206,0,93084,99,0,0,0,0,898,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Daman & Diu,19980,14419,14427,13474,0,0,13474,93,0,0,0,0,953,6,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Dadra & Nagar Haveli,35555,34557,34580,32627,0,0,32627,94,0,0,0,0,1953,5,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Chhattisgarh,5282966,5057607,5351144,518150,0,0,518150,9,0,0,0,0,4832994,90,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Bihar,3392339,110375,110631,98286,0,0,98286,88,0,0,0,0,12345,11,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Arunachal Pradesh,177100,7142,8967,0,0,0,0,0,0,8967,8967,100,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Andhra Pradesh,9290667,8557004,8603849,2719398,5884451,0,8603849,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,August,Aug-2019,Andaman & Nicobar Islands,14681,10802,13385,0,0,0,0,0,13385,0,13385,100,0,0,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019"
2019,September,Sep-2019,West Bengal,49675296,8593573,11980470,0,0,0,0,0,0,0,0,0,11980470,100,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Uttar Pradesh,35343077,27725080,27730648,27688573,0,0,27688573,99,0,0,0,0,42075,0,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Uttarakhand,1327984,233545,234445,88737,0,0,88737,37,0,0,0,0,145708,62,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Tripura,578890,545532,919699,919699,0,0,919699,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Telangana,5316024,4703561,4916899,4916899,0,0,4916899,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Tamil Nadu,10105081,9421669,10257048,0,0,0,0,0,12046,9834561,9846607,95,410441,4,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Sikkim,94017,41546,41557,28182,0,0,28182,67,0,0,0,0,13375,32,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Rajasthan,10833603,0,9484240,9481616,0,0,9481616,99,0,0,0,0,2624,0,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Punjab,3555040,51568,51789,51564,225,0,51789,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Odisha,8666577,8403941,8404015,6007363,0,0,6007363,71,30406,0,30406,0,2366246,28,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Meghalaya,1166,891,891,0,0,0,0,0,0,0,0,0,891,100,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Maharashtra,14857464,12815118,12945091,12945091,0,0,12945091,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Madhya Pradesh,11740426,4109661,4224943,3704977,2,0,3704979,87,0,0,0,0,519964,12,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Lakshadweep,5155,400,400,0,0,0,0,0,0,0,0,0,400,100,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Kerala,3686004,3631576,3991114,3805911,717,0,3806628,95,42040,0,42040,1,142446,3,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Karnataka,12604402,10952198,10956194,10956190,0,0,10956190,99,0,0,0,0,4,0,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Jharkhand,5711661,0,4401201,4126283,0,0,4126283,93,60308,0,60308,1,214610,4,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Jammu And Kashmir,1676427,20215,20304,75,0,0,75,0,0,0,0,0,20229,99,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Himachal Pradesh,681089,642874,642874,516743,0,0,516743,80,0,0,0,0,126131,19,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Haryana,2698990,2349156,2696083,2696082,1,0,2696083,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Gujarat,6641615,5900543,6158322,5576430,0,7270,5583700,90,0,0,0,0,574622,9,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Goa,343136,73757,73816,73397,121,0,73518,99,0,0,0,0,298,0,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Daman & Diu,19984,13240,13244,12186,0,0,12186,92,0,0,0,0,1058,7,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Dadra & Nagar Haveli,35630,35276,35301,32874,0,0,32874,93,0,0,0,0,2427,6,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Chhattisgarh,5282952,5061735,6084159,522564,0,0,522564,8,0,0,0,0,5561595,91,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Bihar,11269514,390871,391804,327298,46,0,327344,83,0,0,0,0,64460,16,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Arunachal Pradesh,177102,7686,14696,0,0,0,0,0,0,14696,14696,100,0,0,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Andhra Pradesh,8965306,8789557,8832185,8765784,66401,0,8832185,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,September,Sep-2019,Andaman & Nicobar Islands,16184,10217,11541,0,0,0,0,0,11541,0,11541,100,0,0,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019"
2019,October,Oct-2019,West Bengal,50620163,9491744,13478721,0,0,0,0,0,0,0,0,0,13478721,100,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Uttar Pradesh,35525403,32555613,32588260,30545268,0,0,30545268,93,0,0,0,0,2042992,6,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Uttarakhand,1329200,246411,247900,98410,0,0,98410,39,0,0,0,0,149490,60,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Tripura,578905,544804,669701,669701,0,0,669701,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Telangana,5319720,4684860,4882732,4882732,0,0,4882732,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Tamil Nadu,10121507,9463658,10334090,0,0,0,0,0,12456,9915202,9927658,96,406432,3,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Sikkim,94269,38660,38664,25547,0,0,25547,66,0,0,0,0,13117,33,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Rajasthan,10898516,0,9575421,9573291,0,0,9573291,99,0,0,0,0,2130,0,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Odisha,8666577,12132045,12132045,9131486,0,0,9131486,75,45951,0,45951,0,2954608,24,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Meghalaya,1261,416,416,0,0,0,0,0,0,0,0,0,416,100,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Maharashtra,14984647,12900208,13038130,13038130,0,0,13038130,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Madhya Pradesh,11740426,7456844,7601060,7116463,0,0,7116463,93,0,0,0,0,484597,6,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Lakshadweep,5155,147,148,0,0,0,0,0,0,0,0,0,148,100,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Kerala,3689154,3681756,4152035,3970087,628,0,3970715,95,38233,0,38233,0,143087,3,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Karnataka,12623916,10923926,10927902,10927898,0,0,10927898,99,0,0,0,0,4,0,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Jharkhand,5718614,0,4615998,4204734,2700,0,4207434,91,64614,0,64614,1,343950,7,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Jammu And Kashmir,1676427,7081,7081,3,0,0,3,0,0,0,0,0,7078,99,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Himachal Pradesh,680340,602788,602788,467647,0,0,467647,77,0,0,0,0,135141,22,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Haryana,2697682,2424515,2711385,2711385,0,0,2711385,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Gujarat,6628157,5916622,6022184,5417538,0,8535,5426073,90,0,0,0,0,596111,9,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Goa,343864,110641,110733,108718,210,0,108928,98,0,0,0,0,1805,1,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Daman & Diu,20002,11974,11984,10343,0,0,10343,86,0,0,0,0,1641,13,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Dadra & Nagar Haveli,35665,35132,35153,33003,0,0,33003,93,0,0,0,0,2150,6,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Chhattisgarh,5282952,4961606,5292182,507525,0,0,507525,9,0,0,0,0,4784657,90,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Bihar,16636009,2379514,2384377,2140906,712,0,2141618,89,0,0,0,0,242759,10,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Arunachal Pradesh,177106,9975,14934,0,0,0,0,0,0,14934,14934,100,0,0,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Andhra Pradesh,9026007,8535550,8585878,8515894,69984,0,8585878,100,0,0,0,0,0,0,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,October,Oct-2019,Andaman & Nicobar Islands,16207,10621,11751,0,0,0,0,0,11751,0,11751,100,0,0,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019"
2019,November,Nov-2019,West Bengal,53569689,11415643,16016492,0,0,0,0,0,0,0,0,0,16016492,100,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019"
2019,November,Nov-2019,Uttar Pradesh,35668053,31605069,31625219,30526409,0,0,30526409,96,0,0,0,0,1098810,3,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019"
2019,November,Nov-2019,Uttarakhand,1332855,283594,285166,86445,0,0,86445,30,0,0,0,0,198721,69,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019"
